id,variable,shap_value,feature_value
18,y,0,-1.25
18,wc2.1_10m_bio_1,-0.09928,26.9756393432617
18,wc2.1_10m_bio_12,-0.03132,2899
18,wc2.1_10m_bio_3,-0.10172,88.3462905883789
18,population_density,0.00592,14.5349283218384
18,travel_time_to_cities_12,-0.03288,84.1755905151367
18,GNI,-0.0242,74479.2890625
18,FFI2020,-0.00464,0.306089848279953
18,timberImport,-0.17132,215312.109375
18,ForestAge_TC010,-0.02332,297.6982421875
18,LC_Type1,0.00312,2
19,x,0,-85.15
19,y,0,13.65
19,wc2.1_10m_bio_1,-0.06036,23.6575164794922
19,wc2.1_10m_bio_12,-0.00904,2137.39990234375
19,wc2.1_10m_bio_3,-0.06896,72.8270034790039
19,population_density,0.00856,22.8774032592773
19,travel_time_to_cities_12,-0.0286,73.7477340698242
19,GNI,0.00812,3595917.5
19,FFI2020,-0.00668,0.983352959156036
19,timberImport,-0.28136,2606.5087890625
19,ForestAge_TC010,-0.0112,21.4748878479004
19,LC_Type1,0.01296,2
20,x,0,105.05
20,y,0,15.35
20,wc2.1_10m_bio_1,-0.13412,26.98073387146
20,wc2.1_10m_bio_12,-0.0266,1717.91430664063
20,wc2.1_10m_bio_3,-0.08048,55.9595718383789
20,population_density,0.000759999999999997,192.481079101563
20,travel_time_to_cities_12,0.0036,16.7242584228516
20,GNI,-0.00764,1875823.125
20,FFI2020,-0.02836,0.91718578338623
20,timberImport,-0.16332,342499.0625
20,ForestAge_TC010,-0.06,24.1386775970459
20,LC_Type1,-0.04136,12
21,x,0,128.45
21,y,0,41.85
21,wc2.1_10m_bio_1,-0.08476,-0.235761880874634
21,wc2.1_10m_bio_12,-0.0076,780.428588867188
21,wc2.1_10m_bio_3,-0.000360000000000002,27.5895519256592
21,population_density,0.00676,29.8465385437012
21,travel_time_to_cities_12,-0.02736,63.0940589904785
21,GNI,-0.03036,113562.4140625
21,FFI2020,-0.01128,0.440043330192566
21,timberImport,-0.3268,14149.3466796875
21,ForestAge_TC010,-0.006,78.0647048950195
21,LC_Type1,-0.00104,5
22,x,0,116.75
22,y,0,4.94999999999999
22,wc2.1_10m_bio_1,-0.09072,24.2934875488281
22,wc2.1_10m_bio_12,-0.01308,2361.39990234375
22,wc2.1_10m_bio_3,-0.073,86.9039001464844
22,population_density,-0.00264,3.48071193695068
22,travel_time_to_cities_12,-0.03324,308.623168945313
22,GNI,0.00988,925361.4375
22,FFI2020,-0.00776,0.110610596835613
22,timberImport,-0.22664,127795.9375
22,ForestAge_TC010,-0.03704,300
22,LC_Type1,0.02196,2
23,x,0,-51.05
23,y,0,-15.05
23,wc2.1_10m_bio_1,-0.1404,25.4234371185303
23,wc2.1_10m_bio_12,0.01164,1584
23,wc2.1_10m_bio_3,-0.0948,66.3378601074219
23,population_density,-0.001,1.50187337398529
23,travel_time_to_cities_12,0.00872,40.6787261962891
23,GNI,-0.018,83465.34375
23,FFI2020,-0.00936,0.684138715267181
23,timberImport,-0.2104,28984.765625
23,ForestAge_TC010,-0.0296,298.026153564453
23,LC_Type1,0.02448,2
24,x,0,-66.45
24,y,0,-9.55000000000001
24,wc2.1_10m_bio_1,-0.1154,25.9176902770996
24,wc2.1_10m_bio_12,-0.0182,1899.92004394531
24,wc2.1_10m_bio_3,-0.07572,74.0667724609375
24,population_density,0.00624000000000001,0.779435336589813
24,travel_time_to_cities_12,-0.07884,217.238296508789
24,GNI,-0.05804,8218.3505859375
24,FFI2020,-0.00856,0.163848474621773
24,timberImport,-0.1504,28984.765625
24,ForestAge_TC010,-0.02464,293.8134765625
24,LC_Type1,0.01212,2
25,x,0,-108.85
25,y,0,29.15
25,wc2.1_10m_bio_1,-0.06572,17.7751865386963
25,wc2.1_10m_bio_12,-0.03144,708.919982910156
25,wc2.1_10m_bio_3,-0.00772,52.810905456543
25,population_density,-0.02428,0.0245121084153652
