id,variable,shap_value,feature_value
31,ForestAge_TC010,-0.0132603103217869,60.1243705749512
31,LC_Type1,-0.005560568108025,12
32,x,0,-114.75
32,y,0,48.15
32,wc2.1_10m_bio_1,-0.0405354731886326,4.52600002288818
32,wc2.1_10m_bio_12,-0.127535049034807,603.200012207031
32,wc2.1_10m_bio_3,-0.0226418003743376,36.6871223449707
32,population_density,-0.0258210352905026,2.49696159362793
32,travel_time_to_cities_12,-0.0312912654460764,58.2929916381836
32,GNI,-0.0383543905104659,70372.546875
32,FFI2020,-0.00747406329832617,0.588574886322022
32,timberImport,-0.0289805609691052,1700351.25
32,ForestAge_TC010,-0.0642755742538002,129.948440551758
32,LC_Type1,-0.0144534257073881,8
33,x,0,42.05
33,y,0,58.35
33,wc2.1_10m_bio_1,-0.06615141126696,3.06744480133057
33,wc2.1_10m_bio_12,-0.138558434996034,612.1142578125
33,wc2.1_10m_bio_3,-0.0180567585019887,23.1996097564697
33,population_density,-0.0472719154994277,3.20163512229919
33,travel_time_to_cities_12,-0.0369187638368394,72.6952133178711
33,GNI,-0.024362375320276,249465.671875
33,FFI2020,-0.0533781135278919,0.454216361045837
33,timberImport,-0.045459572509633,160933.265625
33,ForestAge_TC010,-0.0209527759530825,51.5322074890137
33,LC_Type1,-0.0142864516312772,5
34,x,0,4.15000000000001
34,y,0,44.75
34,wc2.1_10m_bio_1,-0.0445946434232467,7.53509092330933
34,wc2.1_10m_bio_12,0.014177438926047,1099.42858886719
34,wc2.1_10m_bio_3,-0.0534130522730326,33.8590888977051
34,population_density,-0.0447308648903507,11.158408164978
34,travel_time_to_cities_12,-0.0303563360131998,27.400318145752
34,GNI,-0.0349931928635055,732627.4375
34,FFI2020,-0.0363828429392569,0.813032865524292
34,timberImport,-0.0801353478288116,1919091.75
34,ForestAge_TC010,-0.0314940054807412,86.3497619628906
34,LC_Type1,-0.00954468957496647,5
35,x,0,43.35
35,y,0,57.85
35,wc2.1_10m_bio_1,-0.102840619007145,3.56580996513367
35,wc2.1_10m_bio_12,-0.13916275960747,600.05712890625
35,wc2.1_10m_bio_3,-0.0223154755634833,21.8946475982666
35,population_density,-0.0460190582631384,3.82637548446655
35,travel_time_to_cities_12,-0.0353942962985108,48.0781974792481
35,GNI,-0.0651795673969808,73925.765625
35,FFI2020,-0.0342990820833122,0.15870401263237
35,timberImport,-0.040985368655351,160933.265625
35,ForestAge_TC010,-0.0192561512315918,34.0049324035645
35,LC_Type1,-0.00776258600945005,5
36,x,0,30.55
36,y,0,59.95
36,wc2.1_10m_bio_1,-0.0344718326398441,4.72406244277954
36,wc2.1_10m_bio_12,-0.107612753378406,638.657165527344
36,wc2.1_10m_bio_3,-0.0703533497405089,21.5835609436035
36,population_density,0.0717063074276132,1888.82543945313
36,travel_time_to_cities_12,0.0249158044910742,1.80189049243927
36,GNI,0.0829772274608515,24287788
36,FFI2020,-0.069772060253498,0.563128292560577
36,timberImport,-0.0691085160370195,160933.265625
36,ForestAge_TC010,-0.0306729997165917,54.9869842529297
36,LC_Type1,-0.0489462981309365,1
37,x,0,-131.95
37,y,0,62.65
37,wc2.1_10m_bio_1,-0.0944248451705948,-5.03093719482422
37,wc2.1_10m_bio_12,-0.0725074533935295,334.839996337891
37,wc2.1_10m_bio_3,-0.00901855236970853,26.7818145751953
37,population_density,-0.0485231891080348,0.000257222534855828
37,travel_time_to_cities_12,-0.0286896334093442,1084.42956542969
37,GNI,-0.046980545327017,7.26633262634277
37,FFI2020,-0.0289842907758889,0.507912993431091
37,timberImport,-0.040944811721311,4061534.5
37,ForestAge_TC010,-0.0302719754681961,113.636642456055
37,LC_Type1,-0.0286534540533341,9
38,x,0,-116.85
38,y,0,51.25
