id,variable,shap_value,feature_value
29,ForestAge_TC010,-0.0802564945505808,300
29,LC_Type1,-0.0238009842925712,2
30,x,0,114.95
30,y,0,3.44999999999999
30,wc2.1_10m_bio_1,0.0130155955311925,24.5073966979981
30,wc2.1_10m_bio_12,0.000346591798442732,3479.51440429688
30,wc2.1_10m_bio_3,-0.0718156525672625,90.7471466064453
30,population_density,-0.0574470693964015,1.78799033164978
30,travel_time_to_cities_12,-0.0582223704609946,529.797058105469
30,GNI,0.012820736987153,1645195.25
30,FFI2020,-0.143410296312805,0.0244112424552441
30,timberImport,-0.0117887526380717,127795.9375
30,ForestAge_TC010,-0.133062405606353,300
30,LC_Type1,-0.0299416963597466,2
31,x,0,33.95
31,y,0,56.45
31,wc2.1_10m_bio_1,-0.0818165093842391,4.41705942153931
31,wc2.1_10m_bio_12,-0.073222979933855,649.8857421875
31,wc2.1_10m_bio_3,-0.160884061378476,24.1054267883301
31,population_density,-0.0397083241351005,4.57144594192505
31,travel_time_to_cities_12,-0.0175367434311979,57.0442199707031
31,GNI,-0.00553394670383481,1132232.375
31,FFI2020,-0.0603371796374971,0.452458173036575
31,timberImport,-0.0703766397497722,160933.265625
31,ForestAge_TC010,0.0192822978646747,43.6110191345215
31,LC_Type1,0.00104026802795423,8
32,x,0,120.95
32,y,0,50.85
32,wc2.1_10m_bio_1,-0.121476205219417,-4.39976787567139
32,wc2.1_10m_bio_12,-0.071923598647557,476
32,wc2.1_10m_bio_3,-0.0779883784120103,25.8621273040772
32,population_density,-0.0324457524347531,5.11214447021484
32,travel_time_to_cities_12,-0.0440245882540161,298.507965087891
32,GNI,-0.00166814992078806,452817.46875
32,FFI2020,-0.0364596351809185,0.366463005542755
32,timberImport,-0.0343803584619531,17395928
32,ForestAge_TC010,0.00643490314920669,59.5632934570313
32,LC_Type1,-0.00570139329926934,8
33,x,0,49.15
33,y,0,59.15
33,wc2.1_10m_bio_1,-0.0786285033461271,2.159996509552
33,wc2.1_10m_bio_12,-0.0366196059557438,638.914306640625
33,wc2.1_10m_bio_3,-0.130814237862988,20.2312984466553
33,population_density,-0.0350391383014432,6.76325654983521
33,travel_time_to_cities_12,-0.00306919130321141,42.2021141052246
33,GNI,-0.0332039884693206,22893.03125
33,FFI2020,-0.102846864782301,0.25147020816803
33,timberImport,-0.0681526849074397,160933.265625
33,ForestAge_TC010,0.0109334513592483,60.0960578918457
33,LC_Type1,-0.0249077586748454,5
34,x,0,93.35
34,y,0,50.95
34,wc2.1_10m_bio_1,-0.147586712755457,-5.66834545135498
34,wc2.1_10m_bio_12,-0.0615852668960696,425.94287109375
34,wc2.1_10m_bio_3,-0.0710605279138522,25.4532661437988
34,population_density,-0.0500158120378468,1.60842299461365
34,travel_time_to_cities_12,-0.0244731410006195,474.124938964844
34,GNI,-0.0564696870997583,4286.97216796875
34,FFI2020,-0.0438896342012166,0.511107683181763
34,timberImport,-0.0437370920896561,160933.265625
