id,variable,shap_value,feature_value
22,FFI2020,-0.008442,0.513310194015503
22,timberImport,-0.126036,160933.265625
22,ForestAge_TC010,0.0152606666666667,37.7637596130371
22,LC_Type1,-0.00339733333333333,8
23,x,0,5.55000000000001
23,y,0,46.15
23,wc2.1_10m_bio_1,-0.0455853333333333,9.05926036834717
23,wc2.1_10m_bio_12,0.045308,1177.54284667969
23,wc2.1_10m_bio_3,-0.083088,32.4785194396973
23,population_density,-0.00891733333333333,62.2685928344727
23,travel_time_to_cities_12,0.0334346666666667,4.53260040283203
23,GNI,-0.01384,2578316.5
23,FFI2020,-0.016898,0.80668568611145
23,timberImport,-0.341828,1919091.75
23,ForestAge_TC010,-0.0334646666666667,73.3907318115234
23,LC_Type1,-0.00969533333333334,5
24,x,0,21.85
24,y,0,47.55
24,wc2.1_10m_bio_1,0.010092,9.75940704345703
24,wc2.1_10m_bio_12,-0.248428,554.571411132813
24,wc2.1_10m_bio_3,-0.0421186666666667,31.9857482910156
24,population_density,-0.00403466666666666,170.235565185547
24,travel_time_to_cities_12,-0.009706,12.8876600265503
24,GNI,-0.00734666666666666,1443860.875
24,FFI2020,-0.0140393333333333,0.650789022445679
24,timberImport,-0.078748,823947.1875
24,ForestAge_TC010,-0.004818,40.1479187011719
24,LC_Type1,-0.005882,12
25,x,0,103.25
25,y,0,52.45
25,wc2.1_10m_bio_1,-0.142959333333333,-0.173591330647469
25,wc2.1_10m_bio_12,-0.278427333333333,469.799987792969
25,wc2.1_10m_bio_3,-0.00516733333333334,22.9037418365479
25,population_density,-0.00875933333333333,8.15097999572754
25,travel_time_to_cities_12,-0.0157813333333333,121.608833312988
25,GNI,-0.00507199999999999,858216.5
25,FFI2020,0.00279466666666667,0.201237678527832
25,timberImport,-0.0579926666666667,160933.265625
25,ForestAge_TC010,-0.000430666666666664,68.5320587158203
25,LC_Type1,-0.001606,8
26,x,0,-155.05
26,y,0,61.15
26,wc2.1_10m_bio_1,-0.159995333333333,-1.34024953842163
26,wc2.1_10m_bio_12,-0.204782,534.440002441406
26,wc2.1_10m_bio_3,-0.00755400000000001,24.2606353759766
26,population_density,-0.0431113333333333,0
26,travel_time_to_cities_12,-0.02276,2487.31274414063
26,GNI,-0.0255353333333333,28.7006492614746
26,FFI2020,-0.0116753333333333,0.568954885005951
26,timberImport,0.0216746666666667,1700351.25
26,ForestAge_TC010,-0.00319533333333333,78.0707550048828
26,LC_Type1,-0.00420666666666667,7
27,x,0,57.05
27,y,0,65.35
27,wc2.1_10m_bio_1,-0.117038,-2.4250967502594
27,wc2.1_10m_bio_12,-0.187046,560.914306640625
27,wc2.1_10m_bio_3,0.00193266666666667,19.2274684906006
27,population_density,-0.0182333333333333,2.00487875938416
27,travel_time_to_cities_12,-0.011306,76.4584197998047
27,GNI,-0.016702,149332.359375
27,FFI2020,1.33333333333281e-05,0.484220921993256
27,timberImport,-0.0495046666666667,160933.265625
27,ForestAge_TC010,-0.0398846666666667,104.670379638672
27,LC_Type1,-0.00455133333333334,11
28,x,0,-117.35
28,y,0,45.05
28,wc2.1_10m_bio_1,-0.060206,3.08618259429932
28,wc2.1_10m_bio_12,-0.171370666666667,566.880004882813
28,wc2.1_10m_bio_3,-0.018032,41.9863357543945
28,population_density,-0.0224006666666667,0.0098837660625577
28,travel_time_to_cities_12,-0.0316246666666667,119.265060424805
28,GNI,-0.035532,686.696899414063
28,FFI2020,-0.0108926666666667,0.578709483146668
28,timberImport,0.00935600000000001,1700351.25
28,ForestAge_TC010,-0.0919933333333333,159.221954345703
28,LC_Type1,-0.0567293333333333,1
29,x,0,-120.05
29,y,0,50.55
29,wc2.1_10m_bio_1,-0.0501346666666667,5.07188224792481
29,wc2.1_10m_bio_12,-0.191388666666667,465.040008544922
29,wc2.1_10m_bio_3,-0.04493,33.8842697143555
29,population_density,-0.0119973333333333,5.72627830505371
29,travel_time_to_cities_12,-0.0260853333333333,48.191032409668
29,GNI,-0.0292366666666667,106652.53125
29,FFI2020,-0.00961933333333334,0.573614060878754
29,timberImport,-0.0116273333333333,4061534.5
29,ForestAge_TC010,-0.0404266666666667,124.163078308105
29,LC_Type1,-0.0636053333333333,1
30,x,0,-123.15
30,y,0,58.75
30,wc2.1_10m_bio_1,-0.161632666666667,-0.277820825576782
30,wc2.1_10m_bio_12,-0.210934,508.200012207031
30,wc2.1_10m_bio_3,-0.0116653333333333,24.8294181823731
30,population_density,-0.0261833333333333,0.018364891409874
30,travel_time_to_cities_12,-0.0180833333333333,468.490203857422
30,GNI,-0.031624,301.587432861328
30,FFI2020,0.00292866666666667,0.322676002979279
30,timberImport,-0.009138,4061534.5
30,ForestAge_TC010,-0.0191213333333333,88.4469833374024
30,LC_Type1,-0.00262133333333333,5
31,x,0,9.45000000000002
31,y,0,44.45
31,wc2.1_10m_bio_1,-0.0738766666666667,10.016227722168
31,wc2.1_10m_bio_12,0.173114666666667,1635.17138671875
31,wc2.1_10m_bio_3,-0.0926353333333333,34.8054161071777
31,population_density,-0.0185053333333333,17.879035949707
31,travel_time_to_cities_12,-0.00286800000000001,27.2433090209961
